date,store,item,sales
2025-08-06,Store-3,Scarf,10
2025-08-07,Store-1,Jacket,20
2025-08-07,Store-1,Sweater,16
2025-08-07,Store-1,Boots,10
2025-08-07,Store-1,Jeans,19
2025-08-07,Store-1,Tshirt,25
2025-08-07,Store-1,Scarf,9
2025-08-07,Store-2,Jacket,26
2025-08-07,Store-2,Sweater,22
2025-08-07,Store-2,Boots,12
2025-08-07,Store-2,Jeans,22
2025-08-07,Store-2,Tshirt,31
2025-08-07,Store-2,Scarf,12
2025-08-07,Store-3,Jacket,21
2025-08-07,Store-3,Sweater,17
2025-08-07,Store-3,Boots,10
2025-08-07,Store-3,Jeans,20
2025-08-07,Store-3,Tshirt,23
2025-08-07,Store-3,Scarf,10
2025-08-08,Store-1,Jacket,21
2025-08-08,Store-1,Sweater,16
2025-08-08,Store-1,Boots,11
2025-08-08,Store-1,Jeans,18
2025-08-08,Store-1,Tshirt,26
2025-08-08,Store-1,Scarf,9
2025-08-08,Store-2,Jacket,23
2025-08-08,Store-2,Sweater,21
2025-08-08,Store-2,Boots,13
2025-08-08,Store-2,Jeans,24
2025-08-08,Store-2,Tshirt,27
2025-08-08,Store-2,Scarf,11
2025-08-08,Store-3,Jacket,18
2025-08-08,Store-3,Sweater,16
2025-08-08,Store-3,Boots,10
2025-08-08,Store-3,Jeans,19
2025-08-08,Store-3,Tshirt,23
2025-08-08,Store-3,Scarf,9
2025-08-09,Store-1,Jacket,24
2025-08-09,Store-1,Sweater,22
2025-08-09,Store-1,Boots,15
2025-08-09,Store-1,Jeans,22
2025-08-09,Store-1,Tshirt,29
2025-08-09,Store-1,Scarf,12
2025-08-09,Store-2,Jacket,27
2025-08-09,Store-2,Sweater,25
2025-08-09,Store-2,Boots,17
2025-08-09,Store-2,Jeans,25
2025-08-09,Store-2,Tshirt,34
2025-08-09,Store-2,Scarf,16
2025-08-09,Store-3,Jacket,23
2025-08-09,Store-3,Sweater,20
2025-08-09,Store-3,Boots,15
2025-08-09,Store-3,Jeans,20
2025-08-09,Store-3,Tshirt,28
2025-08-09,Store-3,Scarf,13
2025-08-10,Store-1,Jacket,26
2025-08-10,Store-1,Sweater,20
2025-08-10,Store-1,Boots,16
2025-08-10,Store-1,Jeans,24
2025-08-10,Store-1,Tshirt,33
2025-08-10,Store-1,Scarf,14
2025-08-10,Store-2,Jacket,26
2025-08-10,Store-2,Sweater,26
2025-08-10,Store-2,Boots,19
2025-08-10,Store-2,Jeans,26
2025-08-10,Store-2,Tshirt,34
2025-08-10,Store-2,Scarf,15
2025-08-10,Store-3,Jacket,25
2025-08-10,Store-3,Sweater,22
2025-08-10,Store-3,Boots,16
2025-08-10,Store-3,Jeans,24
2025-08-10,Store-3,Tshirt,30
2025-08-10,Store-3,Scarf,13
2025-08-11,Store-1,Jacket,21
2025-08-11,Store-1,Sweater,17
2025-08-11,Store-1,Boots,12
2025-08-11,Store-1,Jeans,18
2025-08-11,Store-1,Tshirt,28
2025-08-11,Store-1,Scarf,11
2025-08-11,Store-2,Jacket,22
2025-08-11,Store-2,Sweater,22
2025-08-11,Store-2,Boots,12
2025-08-11,Store-2,Jeans,22
2025-08-11,Store-2,Tshirt,30
2025-08-11,Store-2,Scarf,11
2025-08-11,Store-3,Jacket,21
2025-08-11,Store-3,Sweater,15
2025-08-11,Store-3,Boots,9
2025-08-11,Store-3,Jeans,18
2025-08-11,Store-3,Tshirt,23
2025-08-11,Store-3,Scarf,10
2025-08-12,Store-1,Jacket,23
2025-08-12,Store-1,Sweater,18
2025-08-12,Store-1,Boots,12
2025-08-12,Store-1,Jeans,21
2025-08-12,Store-1,Tshirt,24
2025-08-12,Store-1,Scarf,9
2025-08-12,Store-2,Jacket,23
2025-08-12,Store-2,Sweater,21
2025-08-12,Store-2,Boots,12
2025-08-12,Store-2,Jeans,24
2025-08-12,Store-2,Tshirt,30
2025-08-12,Store-2,Scarf,11
2025-08-12,Store-3,Jacket,18
2025-08-12,Store-3,Sweater,16
2025-08-12,Store-3,Boots,12
2025-08-12,Store-3,Jeans,17
2025-08-12,Store-3,Tshirt,25
2025-08-12,Store-3,Scarf,10
2025-08-13,Store-1,Jacket,23
2025-08-13,Store-1,Sweater,17
2025-08-13,Store-1,Boots,11
2025-08-13,Store-1,Jeans,20
2025-08-13,Store-1,Tshirt,27
2025-08-13,Store-1,Scarf,8
2025-08-13,Store-2,Jacket,25
2025-08-13,Store-2,Sweater,20
2025-08-13,Store-2,Boots,13
2025-08-13,Store-2,Jeans,21
2025-08-13,Store-2,Tshirt,31
2025-08-13,Store-2,Scarf,11
2025-08-13,Store-3,Jacket,19
2025-08-13,Store-3,Sweater,15
2025-08-13,Store-3,Boots,12
2025-08-13,Store-3,Jeans,20
2025-08-13,Store-3,Tshirt,27
2025-08-13,Store-3,Scarf,8
2025-08-14,Store-1,Jacket,22
2025-08-14,Store-1,Sweater,18
2025-08-14,Store-1,Boots,11
2025-08-14,Store-1,Jeans,19
2025-08-14,Store-1,Tshirt,24
2025-08-14,Store-1,Scarf,9
2025-08-14,Store-2,Jacket,26
2025-08-14,Store-2,Sweater,19
2025-08-14,Store-2,Boots,13
2025-08-14,Store-2,Jeans,22
2025-08-14,Store-2,Tshirt,29
2025-08-14,Store-2,Scarf,10
2025-08-14,Store-3,Jacket,21
2025-08-14,Store-3,Sweater,16
2025-08-14,Store-3,Boots,11
2025-08-14,Store-3,Jeans,17
2025-08-14,Store-3,Tshirt,25
2025-08-14,Store-3,Scarf,9
2025-08-15,Store-1,Jacket,23
2025-08-15,Store-1,Sweater,17
2025-08-15,Store-1,Boots,13
2025-08-15,Store-1,Jeans,20
2025-08-15,Store-1,Tshirt,26
2025-08-15,Store-1,Scarf,10
2025-08-15,Store-2,Jacket,27
2025-08-15,Store-2,Sweater,21
2025-08-15,Store-2,Boots,14
2025-08-15,Store-2,Jeans,22
2025-08-15,Store-2,Tshirt,30
2025-08-15,Store-2,Scarf,11
2025-08-15,Store-3,Jacket,20
2025-08-15,Store-3,Sweater,15
2025-08-15,Store-3,Boots,11
2025-08-15,Store-3,Jeans,19
2025-08-15,Store-3,Tshirt,25
2025-08-15,Store-3,Scarf,10
2025-08-16,Store-1,Jacket,27
2025-08-16,Store-1,Sweater,21
2025-08-16,Store-1,Boots,15
2025-08-16,Store-1,Jeans,26
2025-08-16,Store-1,Tshirt,33
2025-08-16,Store-1,Scarf,14
2025-08-16,Store-2,Jacket,30
2025-08-16,Store-2,Sweater,22
2025-08-16,Store-2,Boots,16
2025-08-16,Store-2,Jeans,24
2025-08-16,Store-2,Tshirt,34
2025-08-16,Store-2,Scarf,14
2025-08-16,Store-3,Jacket,26
2025-08-16,Store-3,Sweater,19
2025-08-16,Store-3,Boots,15
2025-08-16,Store-3,Jeans,21
2025-08-16,Store-3,Tshirt,26
2025-08-16,Store-3,Scarf,13
2025-08-17,Store-1,Jacket,24
2025-08-17,Store-1,Sweater,23
2025-08-17,Store-1,Boots,15
2025-08-17,Store-1,Jeans,25
2025-08-17,Store-1,Tshirt,30
2025-08-17,Store-1,Scarf,13
2025-08-17,Store-2,Jacket,28
2025-08-17,Store-2,Sweater,22
2025-08-17,Store-2,Boots,18
2025-08-17,Store-2,Jeans,28
2025-08-17,Store-2,Tshirt,35
2025-08-17,Store-2,Scarf,14
2025-08-17,Store-3,Jacket,24
2025-08-17,Store-3,Sweater,18
2025-08-17,Store-3,Boots,13
2025-08-17,Store-3,Jeans,23
2025-08-17,Store-3,Tshirt,28
2025-08-17,Store-3,Scarf,12
2025-08-18,Store-1,Jacket,20
2025-08-18,Store-1,Sweater,19
2025-08-18,Store-1,Boots,11
2025-08-18,Store-1,Jeans,19
2025-08-18,Store-1,Tshirt,29
2025-08-18,Store-1,Scarf,9
2025-08-18,Store-2,Jacket,23
2025-08-18,Store-2,Sweater,21
2025-08-18,Store-2,Boots,12
2025-08-18,Store-2,Jeans,22
2025-08-18,Store-2,Tshirt,30
2025-08-18,Store-2,Scarf,11
2025-08-18,Store-3,Jacket,21
2025-08-18,Store-3,Sweater,16
2025-08-18,Store-3,Boots,10
2025-08-18,Store-3,Jeans,20
2025-08-18,Store-3,Tshirt,25
2025-08-18,Store-3,Scarf,9
2025-08-19,Store-1,Jacket,22
2025-08-19,Store-1,Sweater,16
2025-08-19,Store-1,Boots,13
2025-08-19,Store-1,Jeans,21
2025-08-19,Store-1,Tshirt,27
2025-08-19,Store-1,Scarf,11
2025-08-19,Store-2,Jacket,27
2025-08-19,Store-2,Sweater,22
2025-08-19,Store-2,Boots,13
2025-08-19,Store-2,Jeans,20
2025-08-19,Store-2,Tshirt,31
2025-08-19,Store-2,Scarf,11
2025-08-19,Store-3,Jacket,18
2025-08-19,Store-3,Sweater,15
2025-08-19,Store-3,Boots,12
2025-08-19,Store-3,Jeans,18
2025-08-19,Store-3,Tshirt,22
2025-08-19,Store-3,Scarf,8
2025-08-20,Store-1,Jacket,21
2025-08-20,Store-1,Sweater,18
2025-08-20,Store-1,Boots,10
2025-08-20,Store-1,Jeans,21
2025-08-20,Store-1,Tshirt,26
2025-08-20,Store-1,Scarf,10
2025-08-20,Store-2,Jacket,24
2025-08-20,Store-2,Sweater,21
2025-08-20,Store-2,Boots,13
2025-08-20,Store-2,Jeans,21
2025-08-20,Store-2,Tshirt,32
2025-08-20,Store-2,Scarf,11
2025-08-20,Store-3,Jacket,22
2025-08-20,Store-3,Sweater,16
2025-08-20,Store-3,Boots,11
2025-08-20,Store-3,Jeans,18
2025-08-20,Store-3,Tshirt,23
2025-08-20,Store-3,Scarf,8
2025-08-21,Store-1,Jacket,20
2025-08-21,Store-1,Sweater,17
2025-08-21,Store-1,Boots,11
2025-08-21,Store-1,Jeans,19
2025-08-21,Store-1,Tshirt,26
2025-08-21,Store-1,Scarf,8
2025-08-21,Store-2,Jacket,23
2025-08-21,Store-2,Sweater,19
2025-08-21,Store-2,Boots,12
2025-08-21,Store-2,Jeans,22
2025-08-21,Store-2,Tshirt,29
2025-08-21,Store-2,Scarf,11
2025-08-21,Store-3,Jacket,19
2025-08-21,Store-3,Sweater,16
2025-08-21,Store-3,Boots,11
2025-08-21,Store-3,Jeans,20
2025-08-21,Store-3,Tshirt,25
2025-08-21,Store-3,Scarf,10
2025-08-22,Store-1,Jacket,22
2025-08-22,Store-1,Sweater,18
2025-08-22,Store-1,Boots,12
2025-08-22,Store-1,Jeans,18
2025-08-22,Store-1,Tshirt,27
2025-08-22,Store-1,Scarf,11
2025-08-22,Store-2,Jacket,24
2025-08-22,Store-2,Sweater,21
2025-08-22,Store-2,Boots,15
2025-08-22,Store-2,Jeans,24
2025-08-22,Store-2,Tshirt,27
2025-08-22,Store-2,Scarf,10
2025-08-22,Store-3,Jacket,18
2025-08-22,Store-3,Sweater,17
2025-08-22,Store-3,Boots,10
2025-08-22,Store-3,Jeans,19
2025-08-22,Store-3,Tshirt,23
2025-08-22,Store-3,Scarf,10
2025-08-23,Store-1,Jacket,28
2025-08-23,Store-1,Sweater,24
2025-08-23,Store-1,Boots,15
2025-08-23,Store-1,Jeans,26
2025-08-23,Store-1,Tshirt,32
2025-08-23,Store-1,Scarf,13
2025-08-23,Store-2,Jacket,30
2025-08-23,Store-2,Sweater,26
2025-08-23,Store-2,Boots,17
2025-08-23,Store-2,Jeans,24
2025-08-23,Store-2,Tshirt,36
2025-08-23,Store-2,Scarf,15
2025-08-23,Store-3,Jacket,25
2025-08-23,Store-3,Sweater,18
2025-08-23,Store-3,Boots,16
2025-08-23,Store-3,Jeans,23
2025-08-23,Store-3,Tshirt,31
2025-08-23,Store-3,Scarf,12
2025-08-24,Store-1,Jacket,27
2025-08-24,Store-1,Sweater,20
2025-08-24,Store-1,Boots,16
2025-08-24,Store-1,Jeans,23
2025-08-24,Store-1,Tshirt,28
2025-08-24,Store-1,Scarf,15
2025-08-24,Store-2,Jacket,27
2025-08-24,Store-2,Sweater,23
2025-08-24,Store-2,Boots,16
2025-08-24,Store-2,Jeans,27
2025-08-24,Store-2,Tshirt,33
2025-08-24,Store-2,Scarf,16
2025-08-24,Store-3,Jacket,21
2025-08-24,Store-3,Sweater,21
2025-08-24,Store-3,Boots,14
2025-08-24,Store-3,Jeans,23
2025-08-24,Store-3,Tshirt,26
2025-08-24,Store-3,Scarf,13
2025-08-25,Store-1,Jacket,22
2025-08-25,Store-1,Sweater,18
2025-08-25,Store-1,Boots,13
2025-08-25,Store-1,Jeans,19
2025-08-25,Store-1,Tshirt,26
2025-08-25,Store-1,Scarf,11
2025-08-25,Store-2,Jacket,25
2025-08-25,Store-2,Sweater,19
2025-08-25,Store-2,Boots,14
2025-08-25,Store-2,Jeans,21
2025-08-25,Store-2,Tshirt,27
2025-08-25,Store-2,Scarf,10
2025-08-25,Store-3,Jacket,19
2025-08-25,Store-3,Sweater,16
2025-08-25,Store-3,Boots,12
2025-08-25,Store-3,Jeans,20
2025-08-25,Store-3,Tshirt,26
2025-08-25,Store-3,Scarf,8
2025-08-26,Store-1,Jacket,20
2025-08-26,Store-1,Sweater,17
2025-08-26,Store-1,Boots,13
2025-08-26,Store-1,Jeans,19
2025-08-26,Store-1,Tshirt,28
2025-08-26,Store-1,Scarf,10
2025-08-26,Store-2,Jacket,22
2025-08-26,Store-2,Sweater,18
2025-08-26,Store-2,Boots,13
2025-08-26,Store-2,Jeans,22
2025-08-26,Store-2,Tshirt,28
2025-08-26,Store-2,Scarf,10
2025-08-26,Store-3,Jacket,18
2025-08-26,Store-3,Sweater,15
2025-08-26,Store-3,Boots,12
2025-08-26,Store-3,Jeans,17
2025-08-26,Store-3,Tshirt,23
2025-08-26,Store-3,Scarf,8
2025-08-27,Store-1,Jacket,21
2025-08-27,Store-1,Sweater,17
2025-08-27,Store-1,Boots,12
2025-08-27,Store-1,Jeans,20
2025-08-27,Store-1,Tshirt,29
2025-08-27,Store-1,Scarf,11
2025-08-27,Store-2,Jacket,22
2025-08-27,Store-2,Sweater,21
2025-08-27,Store-2,Boots,12
2025-08-27,Store-2,Jeans,20
2025-08-27,Store-2,Tshirt,28
2025-08-27,Store-2,Scarf,10
2025-08-27,Store-3,Jacket,21
2025-08-27,Store-3,Sweater,15
2025-08-27,Store-3,Boots,12
2025-08-27,Store-3,Jeans,18
2025-08-27,Store-3,Tshirt,25
2025-08-27,Store-3,Scarf,9
2025-08-28,Store-1,Jacket,22
2025-08-28,Store-1,Sweater,16
2025-08-28,Store-1,Boots,13
2025-08-28,Store-1,Jeans,19
2025-08-28,Store-1,Tshirt,25
2025-08-28,Store-1,Scarf,9
2025-08-28,Store-2,Jacket,24
2025-08-28,Store-2,Sweater,18
2025-08-28,Store-2,Boots,15
2025-08-28,Store-2,Jeans,22
2025-08-28,Store-2,Tshirt,28
2025-08-28,Store-2,Scarf,12
2025-08-28,Store-3,Jacket,18
2025-08-28,Store-3,Sweater,15
2025-08-28,Store-3,Boots,10
2025-08-28,Store-3,Jeans,19
2025-08-28,Store-3,Tshirt,25
2025-08-28,Store-3,Scarf,8
2025-08-29,Store-1,Jacket,21
2025-08-29,Store-1,Sweater,18
2025-08-29,Store-1,Boots,12
2025-08-29,Store-1,Jeans,18
2025-08-29,Store-1,Tshirt,26
2025-08-29,Store-1,Scarf,8
2025-08-29,Store-2,Jacket,24
2025-08-29,Store-2,Sweater,21
2025-08-29,Store-2,Boots,14
2025-08-29,Store-2,Jeans,22
2025-08-29,Store-2,Tshirt,30
2025-08-29,Store-2,Scarf,10
2025-08-29,Store-3,Jacket,18
2025-08-29,Store-3,Sweater,17
2025-08-29,Store-3,Boots,11
2025-08-29,Store-3,Jeans,18
2025-08-29,Store-3,Tshirt,25
2025-08-29,Store-3,Scarf,7
2025-08-30,Store-1,Jacket,25
2025-08-30,Store-1,Sweater,24
2025-08-30,Store-1,Boots,15
2025-08-30,Store-1,Jeans,22
2025-08-30,Store-1,Tshirt,29
2025-08-30,Store-1,Scarf,15
2025-08-30,Store-2,Jacket,26
2025-08-30,Store-2,Sweater,24
2025-08-30,Store-2,Boots,17
2025-08-30,Store-2,Jeans,24
2025-08-30,Store-2,Tshirt,31
2025-08-30,Store-2,Scarf,14
2025-08-30,Store-3,Jacket,25
2025-08-30,Store-3,Sweater,19
2025-08-30,Store-3,Boots,14
2025-08-30,Store-3,Jeans,23
2025-08-30,Store-3,Tshirt,31
2025-08-30,Store-3,Scarf,14
2025-08-31,Store-1,Jacket,23
2025-08-31,Store-1,Sweater,22
2025-08-31,Store-1,Boots,17
2025-08-31,Store-1,Jeans,25
2025-08-31,Store-1,Tshirt,33
2025-08-31,Store-1,Scarf,14
2025-08-31,Store-2,Jacket,30
2025-08-31,Store-2,Sweater,22
2025-08-31,Store-2,Boots,17
2025-08-31,Store-2,Jeans,27
2025-08-31,Store-2,Tshirt,33
2025-08-31,Store-2,Scarf,15
2025-08-31,Store-3,Jacket,22
2025-08-31,Store-3,Sweater,21
2025-08-31,Store-3,Boots,15
2025-08-31,Store-3,Jeans,21
2025-08-31,Store-3,Tshirt,28
2025-08-31,Store-3,Scarf,13
2025-09-01,Store-1,Jacket,21
2025-09-01,Store-1,Sweater,17
2025-09-01,Store-1,Boots,12
2025-09-01,Store-1,Jeans,21
2025-09-01,Store-1,Tshirt,19
2025-09-01,Store-1,Scarf,11
2025-09-01,Store-2,Jacket,27
2025-09-01,Store-2,Sweater,20
2025-09-01,Store-2,Boots,15
2025-09-01,Store-2,Jeans,23
2025-09-01,Store-2,Tshirt,24
2025-09-01,Store-2,Scarf,12
2025-09-01,Store-3,Jacket,22
2025-09-01,Store-3,Sweater,17
2025-09-01,Store-3,Boots,13
2025-09-01,Store-3,Jeans,20
2025-09-01,Store-3,Tshirt,19
2025-09-01,Store-3,Scarf,11
2025-09-02,Store-1,Jacket,22
2025-09-02,Store-1,Sweater,19
2025-09-02,Store-1,Boots,11
2025-09-02,Store-1,Jeans,22
2025-09-02,Store-1,Tshirt,21
2025-09-02,Store-1,Scarf,10
2025-09-02,Store-2,Jacket,27
2025-09-02,Store-2,Sweater,21
2025-09-02,Store-2,Boots,13
2025-09-02,Store-2,Jeans,25
2025-09-02,Store-2,Tshirt,22
2025-09-02,Store-2,Scarf,12
2025-09-02,Store-3,Jacket,22
2025-09-02,Store-3,Sweater,18
2025-09-02,Store-3,Boots,13
2025-09-02,Store-3,Jeans,20
2025-09-02,Store-3,Tshirt,19
2025-09-02,Store-3,Scarf,10
2025-09-03,Store-1,Jacket,24
2025-09-03,Store-1,Sweater,18
2025-09-03,Store-1,Boots,13
2025-09-03,Store-1,Jeans,23
2025-09-03,Store-1,Tshirt,19
2025-09-03,Store-1,Scarf,11
2025-09-03,Store-2,Jacket,28
2025-09-03,Store-2,Sweater,20
2025-09-03,Store-2,Boots,14
2025-09-03,Store-2,Jeans,24
2025-09-03,Store-2,Tshirt,26
2025-09-03,Store-2,Scarf,13
2025-09-03,Store-3,Jacket,22
2025-09-03,Store-3,Sweater,17
2025-09-03,Store-3,Boots,11
2025-09-03,Store-3,Jeans,20
2025-09-03,Store-3,Tshirt,21
2025-09-03,Store-3,Scarf,10
2025-09-04,Store-1,Jacket,23
2025-09-04,Store-1,Sweater,18
2025-09-04,Store-1,Boots,13
2025-09-04,Store-1,Jeans,19
2025-09-04,Store-1,Tshirt,19
2025-09-04,Store-1,Scarf,11
2025-09-04,Store-2,Jacket,28
2025-09-04,Store-2,Sweater,22
2025-09-04,Store-2,Boots,14
2025-09-04,Store-2,Jeans,22
2025-09-04,Store-2,Tshirt,26
2025-09-04,Store-2,Scarf,13
2025-09-04,Store-3,Jacket,22
2025-09-04,Store-3,Sweater,19
2025-09-04,Store-3,Boots,13
2025-09-04,Store-3,Jeans,18
2025-09-04,Store-3,Tshirt,17
2025-09-04,Store-3,Scarf,11
2025-09-05,Store-1,Jacket,22
2025-09-05,Store-1,Sweater,18
2025-09-05,Store-1,Boots,12
2025-09-05,Store-1,Jeans,20
2025-09-05,Store-1,Tshirt,23
2025-09-05,Store-1,Scarf,10
2025-09-05,Store-2,Jacket,28
2025-09-05,Store-2,Sweater,23
2025-09-05,Store-2,Boots,14
2025-09-05,Store-2,Jeans,22
2025-09-05,Store-2,Tshirt,23
2025-09-05,Store-2,Scarf,12
2025-09-05,Store-3,Jacket,20
2025-09-05,Store-3,Sweater,16
2025-09-05,Store-3,Boots,12
2025-09-05,Store-3,Jeans,18
2025-09-05,Store-3,Tshirt,18
2025-09-05,Store-3,Scarf,9
2025-09-06,Store-1,Jacket,25
2025-09-06,Store-1,Sweater,24
2025-09-06,Store-1,Boots,16
2025-09-06,Store-1,Jeans,27
2025-09-06,Store-1,Tshirt,23
2025-09-06,Store-1,Scarf,14
2025-09-06,Store-2,Jacket,30
2025-09-06,Store-2,Sweater,26
2025-09-06,Store-2,Boots,18
2025-09-06,Store-2,Jeans,27
2025-09-06,Store-2,Tshirt,26
2025-09-06,Store-2,Scarf,14
2025-09-06,Store-3,Jacket,27
2025-09-06,Store-3,Sweater,21
2025-09-06,Store-3,Boots,15
2025-09-06,Store-3,Jeans,23
2025-09-06,Store-3,Tshirt,22
2025-09-06,Store-3,Scarf,14
2025-09-07,Store-1,Jacket,25
2025-09-07,Store-1,Sweater,21
2025-09-07,Store-1,Boots,16
2025-09-07,Store-1,Jeans,23
2025-09-07,Store-1,Tshirt,23
2025-09-07,Store-1,Scarf,14
2025-09-07,Store-2,Jacket,30
2025-09-07,Store-2,Sweater,26
2025-09-07,Store-2,Boots,18
2025-09-07,Store-2,Jeans,28
2025-09-07,Store-2,Tshirt,30
2025-09-07,Store-2,Scarf,17
2025-09-07,Store-3,Jacket,24
2025-09-07,Store-3,Sweater,21
2025-09-07,Store-3,Boots,16
2025-09-07,Store-3,Jeans,25
2025-09-07,Store-3,Tshirt,25
2025-09-07,Store-3,Scarf,13
2025-09-08,Store-1,Jacket,23
2025-09-08,Store-1,Sweater,18
2025-09-08,Store-1,Boots,11
2025-09-08,Store-1,Jeans,23
2025-09-08,Store-1,Tshirt,23
2025-09-08,Store-1,Scarf,10
2025-09-08,Store-2,Jacket,29
2025-09-08,Store-2,Sweater,21
2025-09-08,Store-2,Boots,15
2025-09-08,Store-2,Jeans,22
2025-09-08,Store-2,Tshirt,23
2025-09-08,Store-2,Scarf,13
2025-09-08,Store-3,Jacket,19
2025-09-08,Store-3,Sweater,19
2025-09-08,Store-3,Boots,12
2025-09-08,Store-3,Jeans,21
2025-09-08,Store-3,Tshirt,17
2025-09-08,Store-3,Scarf,8
2025-09-09,Store-1,Jacket,24
2025-09-09,Store-1,Sweater,20
2025-09-09,Store-1,Boots,13
2025-09-09,Store-1,Jeans,19
2025-09-09,Store-1,Tshirt,21
2025-09-09,Store-1,Scarf,11
2025-09-09,Store-2,Jacket,25
2025-09-09,Store-2,Sweater,23
2025-09-09,Store-2,Boots,15
2025-09-09,Store-2,Jeans,23
2025-09-09,Store-2,Tshirt,22
2025-09-09,Store-2,Scarf,12
2025-09-09,Store-3,Jacket,20
2025-09-09,Store-3,Sweater,16
2025-09-09,Store-3,Boots,12
2025-09-09,Store-3,Jeans,18
2025-09-09,Store-3,Tshirt,21
2025-09-09,Store-3,Scarf,11
2025-09-10,Store-1,Jacket,24
2025-09-10,Store-1,Sweater,18
2025-09-10,Store-1,Boots,12
2025-09-10,Store-1,Jeans,19
2025-09-10,Store-1,Tshirt,20
2025-09-10,Store-1,Scarf,11
2025-09-10,Store-2,Jacket,26
2025-09-10,Store-2,Sweater,20
2025-09-10,Store-2,Boots,13
2025-09-10,Store-2,Jeans,23
2025-09-10,Store-2,Tshirt,24
2025-09-10,Store-2,Scarf,11
2025-09-10,Store-3,Jacket,20
2025-09-10,Store-3,Sweater,17
2025-09-10,Store-3,Boots,11
2025-09-10,Store-3,Jeans,20
2025-09-10,Store-3,Tshirt,17
2025-09-10,Store-3,Scarf,11
2025-09-11,Store-1,Jacket,24
2025-09-11,Store-1,Sweater,18
2025-09-11,Store-1,Boots,14
2025-09-11,Store-1,Jeans,20
2025-09-11,Store-1,Tshirt,22
2025-09-11,Store-1,Scarf,10
2025-09-11,Store-2,Jacket,27
2025-09-11,Store-2,Sweater,21
2025-09-11,Store-2,Boots,14
2025-09-11,Store-2,Jeans,22
2025-09-11,Store-2,Tshirt,22
2025-09-11,Store-2,Scarf,11
2025-09-11,Store-3,Jacket,20
2025-09-11,Store-3,Sweater,19
2025-09-11,Store-3,Boots,10
2025-09-11,Store-3,Jeans,20
2025-09-11,Store-3,Tshirt,18
2025-09-11,Store-3,Scarf,10
2025-09-12,Store-1,Jacket,24
2025-09-12,Store-1,Sweater,19
2025-09-12,Store-1,Boots,13
2025-09-12,Store-1,Jeans,22
2025-09-12,Store-1,Tshirt,22
2025-09-12,Store-1,Scarf,10
2025-09-12,Store-2,Jacket,26
2025-09-12,Store-2,Sweater,22
2025-09-12,Store-2,Boots,13
2025-09-12,Store-2,Jeans,24
2025-09-12,Store-2,Tshirt,23
2025-09-12,Store-2,Scarf,13
2025-09-12,Store-3,Jacket,19
2025-09-12,Store-3,Sweater,17
2025-09-12,Store-3,Boots,10
2025-09-12,Store-3,Jeans,20
2025-09-12,Store-3,Tshirt,19
2025-09-12,Store-3,Scarf,10
2025-09-13,Store-1,Jacket,24
2025-09-13,Store-1,Sweater,22
2025-09-13,Store-1,Boots,16
2025-09-13,Store-1,Jeans,27
2025-09-13,Store-1,Tshirt,25
2025-09-13,Store-1,Scarf,15
2025-09-13,Store-2,Jacket,30
2025-09-13,Store-2,Sweater,25
2025-09-13,Store-2,Boots,17
2025-09-13,Store-2,Jeans,30
2025-09-13,Store-2,Tshirt,27
2025-09-13,Store-2,Scarf,16
2025-09-13,Store-3,Jacket,23
2025-09-13,Store-3,Sweater,21
2025-09-13,Store-3,Boots,14
2025-09-13,Store-3,Jeans,24
2025-09-13,Store-3,Tshirt,25
2025-09-13,Store-3,Scarf,13
2025-09-14,Store-1,Jacket,25
2025-09-14,Store-1,Sweater,25
2025-09-14,Store-1,Boots,17
2025-09-14,Store-1,Jeans,26
2025-09-14,Store-1,Tshirt,27
2025-09-14,Store-1,Scarf,13
2025-09-14,Store-2,Jacket,28
2025-09-14,Store-2,Sweater,28
2025-09-14,Store-2,Boots,17
2025-09-14,Store-2,Jeans,27
2025-09-14,Store-2,Tshirt,25
2025-09-14,Store-2,Scarf,16
2025-09-14,Store-3,Jacket,23
2025-09-14,Store-3,Sweater,21
2025-09-14,Store-3,Boots,16
2025-09-14,Store-3,Jeans,23
2025-09-14,Store-3,Tshirt,24
2025-09-14,Store-3,Scarf,15
2025-09-15,Store-1,Jacket,22
2025-09-15,Store-1,Sweater,20
2025-09-15,Store-1,Boots,11
2025-09-15,Store-1,Jeans,22
2025-09-15,Store-1,Tshirt,20
2025-09-15,Store-1,Scarf,10
2025-09-15,Store-2,Jacket,24
2025-09-15,Store-2,Sweater,22
2025-09-15,Store-2,Boots,14
2025-09-15,Store-2,Jeans,23
2025-09-15,Store-2,Tshirt,25
2025-09-15,Store-2,Scarf,13
2025-09-15,Store-3,Jacket,22
2025-09-15,Store-3,Sweater,17
2025-09-15,Store-3,Boots,11
2025-09-15,Store-3,Jeans,20
2025-09-15,Store-3,Tshirt,20
2025-09-15,Store-3,Scarf,9
2025-09-16,Store-1,Jacket,21
2025-09-16,Store-1,Sweater,18
2025-09-16,Store-1,Boots,12
2025-09-16,Store-1,Jeans,20
2025-09-16,Store-1,Tshirt,23
2025-09-16,Store-1,Scarf,11
2025-09-16,Store-2,Jacket,27
2025-09-16,Store-2,Sweater,19
2025-09-16,Store-2,Boots,14
2025-09-16,Store-2,Jeans,23
2025-09-16,Store-2,Tshirt,25
2025-09-16,Store-2,Scarf,13
2025-09-16,Store-3,Jacket,19
2025-09-16,Store-3,Sweater,18
2025-09-16,Store-3,Boots,13
